Q6170781,Q8577,Q141650,Q2370633,P1344,P710,P3022
Q953181,Q556474,Q83395,Q555537,P131,P47,P150
Q149260,Q13184,Q16128920,Q234901,P4000,P1889,P366
Q10526377,Q1151182,Q1140581,Q6106324,P54,P118,P2500
Q27827435,Q1151091,Q266770,Q15405498,P2321,P54,P527
Q2919162,Q1124657,Q592433,Q200876,P69,P138,P19
Q18410366,Q168535,Q183387,Q8341,P175,P264,P136
Q4867939,Q49145,Q208151,Q1422898,P276,P190,P138
Q16897406,Q1103865,Q154927,Q234033,P706,P138,P3373
Q16246930,Q41176,Q42948,Q25257,P360,P527,P1479
Q1413994,Q28,Q187693,Q130212,P17,P150,P36
Q20026869,Q19921573,Q5137,Q733944,P161,P1412,P282
Q914139,Q9353,Q2471642,Q384515,P50,P800,P136
Q22073044,Q30,Q31643,Q1501657,P17,P78,P137
Q18215968,Q30,Q11817,Q2552970,P17,P6,P19
Q4624009,Q47983,Q1425428,Q57278,P2541,P36,P190
Q20741189,Q677191,Q12044861,Q652,P735,P460,P407
Q3549496,Q243859,Q80011,Q1203260,P19,P131,P150
Q4791496,Q471281,Q3080821,Q485176,P161,P26,P20
Q1046642,Q193,Q17999,Q430817,P376,P398,P61
Q3287088,Q22690,Q2490824,Q765370,P159,P190,P1376
Q7246297,Q5497211,Q262304,Q364875,P156,P361,P162
Q405387,Q1840968,Q2324737,Q986128,P131,P47,P36
Q6469290,Q1513688,Q145,Q209663,P149,P17,P832
Q8054578,Q507806,Q1480166,Q6887575,P108,P1454,P461
Q5667203,Q233129,Q217057,Q6574,P20,P190,P421
Q19460751,Q30,Q5785,Q1774447,P17,P530,P1304
Q4068976,Q79797,Q1133458,Q43,P172,P527,P17
Q3511632,Q6863724,Q9083,Q2986500,P735,P407,P1018
Q16961529,Q6812798,Q6701922,Q4927045,P175,P26,P735
Q28428525,Q15525704,Q408,Q41563,P175,P27,P6
Q3187295,Q368643,Q212890,Q235857,P69,P112,P26
Q18201801,Q38,Q42820,Q4918,P495,P206,P361
Q3012755,Q1130252,Q349,Q2066131,P106,P425,P3095
Q275789,Q1773,Q1520,Q20036583,P131,P190,P2184
Q1023523,Q157151,Q1111359,Q211005,P171,P427,P141
Q1887284,Q2117523,Q383415,Q330265,P47,P131,P150
Q20690147,Q782028,Q457871,Q1207735,P178,P112,P19
Q174356,Q31,Q1061257,Q8880,P27,P2852,P790
Q739027,Q1402650,Q15720844,Q16277477,P287,P735,P460
Q16904016,Q199479,Q685,Q40921,P206,P17,P36
Q7143840,Q6407331,Q3224,Q115549,P20,P131,P150
Q16185357,Q1261347,Q5553169,Q2890,P735,P460,P1750
Q5565972,Q194185,Q169160,Q3497,P131,P36,P190
Q6596494,Q30,Q783,Q262125,P17,P530,P150
Q234379,Q152480,Q235552,Q453020,P3373,P26,P735
Q7442731,Q45559,Q35409,Q36602,P171,P105,P361
Q25136499,Q7175099,Q21509431,Q30106358,P161,P734,P460
Q4410919,Q2270254,Q967887,Q44295,P54,P115,P466
Q4767586,Q229606,Q36510,Q107358,P175,P1412,P155
Q5739421,Q30,Q1207,Q3773741,P17,P150,P1313
Q2685648,Q7411,Q152299,Q36600,P364,P1018,P159
Q7625735,Q559827,Q554002,Q1005972,P131,P47,P1889
Q872765,Q847495,Q1637892,Q849954,P47,P131,P150
Q4639006,Q408,Q36004,Q42190,P17,P150,P78
Q11438478,Q3505762,Q5287,Q865,P735,P407,P17
Q7752155,Q1410482,Q168416,Q196472,P138,P840,P3938
Q23008794,Q40348,Q358325,Q2578,P106,P417,P841
Q736303,Q557560,Q2082600,Q988638,P131,P47,P1889
Q23418692,Q937857,Q1381731,Q765734,P106,P3828,P1889
Q2406235,Q992737,Q9966,Q2788812,P159,P706,P1383
Q5428872,Q668,Q1174,Q18336221,P17,P150,P6
Q4827118,Q4982288,Q1063242,Q585330,P155,P264,P112
Q3226954,Q528738,Q3302024,Q3150469,P161,P26,P1596
Q5729619,Q42973,Q44265,Q2701,P106,P417,P841
Q5044531,Q3243927,Q3555083,Q1494,P54,P115,P131
Q14684041,Q30,Q1019,Q23782689,P17,P530,P6
Q7624842,Q126793,Q55638,Q1200977,P452,P361,P156
Q7983602,Q2323147,Q675479,Q761508,P131,P47,P1889
Q2655620,Q686817,Q921159,Q151139,P449,P127,P414
Q4954288,Q538847,Q1860,Q1346342,P735,P407,P361
Q481520,Q183,Q789769,Q545,P17,P463,P1269
Q903865,Q11299,Q5518265,Q817902,P131,P6,P69
Q6621026,Q2736,Q1381731,Q765734,P641,P2283,P1889
Q5165273,Q816,Q1239004,Q1974825,P131,P610,P4552
Q1615654,Q756320,Q913085,Q183945,P264,P112,P106
Q4455577,Q1899,Q31919,Q2445201,P131,P6,P166
Q692367,Q4681741,Q354633,Q8229,P161,P735,P282
Q732920,Q217423,Q280045,Q49258,P138,P57,P19
Q16875323,Q30,Q11816,Q7787805,P27,P6,P3373
Q7366348,Q99,Q109681,Q667268,P131,P150,P36
Q4667354,Q2615641,Q222344,Q590870,P57,P106,P425
Q2076868,Q82955,Q7163,Q181648,P106,P425,P527
Q5305339,Q251144,Q30,Q4816926,P175,P27,P421
Q14508813,Q16866966,Q150,Q3137250,P1889,P407,P2184
Q20022609,Q12326886,Q6608367,Q490385,P161,P69,P131
Q5070974,Q806463,Q1355,Q1948238,P131,P36,P47
Q5988951,Q7881396,Q72216,Q894060,P750,P159,P131
Q2488076,Q31,Q151991,Q2659451,P17,P463,P1037
Q7502471,Q1140598,Q1108329,Q3249777,P54,P115,P131
Q7611770,Q2346799,Q43199,Q490695,P175,P19,P131
Q5767491,Q30,Q41550,Q7072444,P17,P463,P355
Q5191613,Q1374198,Q35409,Q36602,P171,P105,P361
Q12881713,Q94848,Q3235790,Q124346,P22,P25,P3373
Q4703900,Q19673,Q82955,Q7163,P138,P106,P425
Q5377724,Q1223,Q670691,Q16,P131,P206,P17
Q380280,Q758861,Q2329480,Q855,P166,P155,P138
Q2453807,Q2012785,Q2608803,Q404958,P131,P47,P36
Q7446727,Q921088,Q905142,Q37226,P69,P112,P106
Q18809173,Q4833890,Q1159,Q6590686,P57,P19,P1456
Q6886964,Q191307,Q34264,Q228413,P275,P138,P156
Q21538390,Q3130,Q11751,Q696777,P19,P190,P47
Q5883519,Q1384,Q487578,Q283676,P131,P150,P138
Q5342029,Q278835,Q18130910,Q9083,P735,P460,P407
Q7957287,Q30,Q11820,Q49830,P17,P6,P140
Q1046482,Q80831,Q670,Q83087,P452,P186,P138
Q4996530,Q145,Q192,Q5694214,P17,P6,P69
Q1247172,Q83404,Q2279198,Q4063671,P19,P190,P1383
Q4876037,Q145,Q9682,Q2340171,P17,P35,P166
Q5591685,Q145,Q264766,Q16321336,P17,P6,P39
Q5465863,Q220072,Q7748066,Q5323910,P449,P159,P84
Q13621,Q12601,Q10932,Q12593,P47,P131,P150
Q20985933,Q749718,Q4810036,Q61,P69,P463,P159
Q326653,Q4116214,Q2043282,Q163740,P425,P361,P2578
Q4729303,Q2066635,Q631444,Q6574,P84,P19,P421
Q515077,Q8220387,Q1752712,Q619,P26,P69,P138
Q7623224,Q30,Q31635,Q5251388,P495,P78,P137
Q888973,Q502400,Q2896102,Q486401,P19,P138,P20
Q28446442,Q1885732,Q500813,Q1325762,P931,P131,P138
Q5046902,Q30,Q547795,Q1057542,P17,P150,P1365
Q2639916,Q159,Q6320,Q1397967,P17,P150,P163
Q3702297,Q14686103,Q812,Q494500,P69,P131,P150
Q82403,Q858,Q240468,Q806932,P27,P38,P562
Q19561337,Q19449,Q5524735,Q1820274,P54,P286,P735
Q13553831,Q847,Q21,Q11755949,P641,P495,P2184
Q7062688,Q320264,Q995231,Q1085928,P175,P19,P47
Q2134613,Q3811450,Q23103,Q5456823,P47,P131,P163
Q641639,Q193183,Q3302307,Q765827,P47,P6,P19
Q10431282,Q864705,Q35409,Q36602,P171,P105,P361
Q1810276,Q193367,Q161887,Q36,P19,P190,P17
Q5497936,Q201788,Q50675,Q309,P106,P425,P361
Q5485948,Q738258,Q5059850,Q1297,P108,P463,P131
Q5069232,Q6374390,Q1279146,Q502212,P131,P361,P36
Q5298418,Q9596,Q2588112,Q192700,P1344,P276,P131
Q4879563,Q494755,Q502437,Q2544978,P131,P47,P36
Q81644,Q108122,Q109656,Q936919,P131,P47,P36
Q2303714,Q506309,Q506385,Q3182096,P131,P47,P36
Q425053,Q708,Q110315,Q47273,P527,P1542,P689
Q5111161,Q29552,Q11817,Q20709225,P102,P112,P40
Q4165880,Q627,Q251347,Q408637,P527,P361,P769
Q6261008,Q36074,Q1069375,Q180757,P131,P150,P36
Q7705117,Q2521385,Q5055511,Q4651519,P54,P115,P127
Q27590550,Q2831529,Q65,Q39561,P57,P20,P47
Q6462900,Q1439,Q32793,Q828,P131,P610,P30
Q3111270,Q225,Q297825,Q848335,P17,P35,P39
Q7320685,Q2894484,Q2455704,Q35409,P171,P105,P361
Q4239361,Q2382967,Q51067,Q4074252,P344,P166,P1346
Q18386457,Q836,Q800124,Q800122,P17,P150,P36
Q1080535,Q9490,Q227936,Q2455704,P171,P105,P361
Q6789813,Q392302,Q43600,Q43412,P361,P50,P39
Q854635,Q1368173,Q4928254,Q2275,P161,P735,P1750
Q22280317,Q82955,Q7163,Q1147507,P106,P425,P2184
Q7964643,Q30,Q12325,Q35497,P27,P6,P1412
Q7789444,Q7895798,Q30,Q11268,P69,P17,P194
Q5184645,Q812,Q439729,Q577802,P131,P6,P19
Q8084375,Q34,Q789769,Q1748,P495,P463,P740
Q1917017,Q30,Q963,Q1053705,P27,P530,P421
Q7831551,Q2377808,Q4813587,Q24925,P50,P800,P136
Q7095023,Q4036531,Q227936,Q2455704,P171,P105,P361
Q839299,Q2832134,Q17,Q123376,P264,P17,P150
Q6729411,Q17,Q694604,Q61,P17,P793,P276
Q13217375,Q636935,Q501679,Q503684,P19,P190,P47
Q5994894,Q6753023,Q11113719,Q18179872,P735,P1560,P460
Q4735452,Q30,Q196627,Q2150,P17,P832,P837
Q963639,Q79923,Q80903,Q43684,P131,P47,P190
Q6254488,Q1144262,Q4810036,Q61,P69,P463,P159
Q386114,Q29,Q1928989,Q25230,P17,P463,P1001
Q1807801,Q30,Q12325,Q444550,P27,P6,P1038
Q20686957,Q1002513,Q35409,Q36602,P171,P105,P361
Q17182448,Q73801,Q5284,Q93488,P123,P112,P166
Q7595706,Q30,Q1391,Q16731303,P495,P150,P6
Q7411643,Q7412077,Q100,Q3141,P22,P19,P190
Q2538579,Q68978,Q141881,Q731223,P159,P190,P47
Q5617819,Q7074843,Q36687,Q7498381,P264,P131,P150
Q4709843,Q4964182,Q60059,Q3185,P106,P417,P937
Q4770812,Q1344323,Q23556,Q167582,P161,P19,P190
Q20648570,Q1035442,Q6607,Q944038,P175,P1303,P527
Q1941796,Q244452,Q35409,Q36602,P171,P105,P361
Q481380,Q7318,Q44042,Q76938,P17,P85,P50
Q6740241,Q159,Q62551,Q1965788,P27,P6,P39
Q3259476,Q2044,Q1773,Q2584128,P20,P190,P2184
Q19863962,Q1370,Q495165,Q6166414,P131,P150,P36
Q5853490,Q10855986,Q1279548,Q720657,P131,P361,P36
Q1540411,Q30,Q181574,Q150,P17,P463,P37
Q16197702,Q4927100,Q16281970,Q16796430,P735,P460,P1533
Q7817329,Q3354498,Q2603,Q126,P735,P1750,P361
Q5167020,Q30,Q31643,Q1501657,P17,P78,P137
Q6698498,Q170263,Q816814,Q1258552,P19,P1376,P140
Q29026307,Q819425,Q987,Q59155,P127,P159,P6
Q39763503,Q28444,Q28316,Q495195,P19,P131,P47
Q7165059,Q675905,Q35409,Q36602,P171,P105,P361
Q16957427,Q801,Q181832,Q5560660,P159,P35,P26
Q347711,Q523926,Q5163126,Q6269240,P69,P1416,P463
Q1154432,Q583881,Q15180,Q366524,P166,P17,P6
Q1452622,Q142,Q25227,Q1953333,P17,P47,P155
Q6479440,Q1408,Q5390,Q5385,P131,P421,P156
Q7323576,Q1249148,Q2322,Q109,P735,P1750,P361
Q5349672,Q1305819,Q8229,Q41670,P735,P282,P144
Q8068113,Q108672,Q553402,Q1135372,P19,P47,P131
Q5301672,Q235034,Q7896149,Q787466,P108,P355,P159
Q18040094,Q15978631,Q492596,Q567911,P703,P523,P155
Q6619357,Q5,Q238372,Q1780478,P360,P1552,P460
Q2058034,Q244025,Q7342509,Q7327869,P19,P138,P108
Q766860,Q172267,Q186254,Q2400127,P931,P190,P1376
Q579366,Q595348,Q510900,Q15452381,P19,P131,P138
Q17174309,Q60,Q54066,Q462177,P159,P47,P36
Q4907949,Q18245781,Q18190448,Q15297147,P735,P460,P1533
Q6161764,Q4963071,Q4539302,Q13955,P735,P460,P407
Q2508184,Q2507580,Q1370,Q505861,P16,P131,P150
Q214700,Q464166,Q600770,Q49285,P488,P450,P1029
Q6876926,Q100,Q894564,Q959127,P19,P206,P403
Q6751220,Q476546,Q34374,Q83659,P19,P706,P610
Q16106987,Q5146625,Q99,Q1140884,P69,P131,P237
Q7738519,Q3434573,Q33999,Q222749,P161,P106,P425
Q437255,Q40340,Q385023,Q7041,P19,P190,P421
Q2418786,Q12296171,Q8229,Q3772237,P735,P282,P2184
Q4352317,Q115821,Q398,Q840445,P3450,P17,P150
Q7864349,Q2736,Q1381731,Q765734,P641,P2283,P1889
Q15497924,Q644599,Q2855,Q123,P735,P1750,P361
Q20050597,Q30,Q171663,Q14213,P17,P418,P2378
Q276838,Q166876,Q4964182,Q185117,P138,P106,P417
Q25248360,Q36074,Q283252,Q985751,P131,P150,P36
Q19458587,Q16666,Q696242,Q864979,P131,P1376,P85
Q7372490,Q901412,Q14192383,Q60,P175,P264,P159
Q28836943,Q5164520,Q376903,Q234916,P144,P20,P131
Q15697588,Q668,Q677037,Q33168,P17,P150,P6
Q5079631,Q2958359,Q16186126,Q9083,P735,P460,P407
Q17033995,Q3391113,Q202930,Q727781,P175,P136,P361
Q946626,Q15180,Q714552,Q185493,P17,P6,P166
Q4825793,Q1233703,Q35409,Q36602,P171,P105,P361
Q24952209,Q668,Q1191,Q5535179,P17,P150,P2633
Q3478145,Q108053,Q58696,Q79733,P131,P47,P36
Q7669836,Q84,Q248452,Q25224,P159,P1376,P38
Q4628633,Q1627391,Q730,Q1549215,P3450,P17,P610
Q2012052,Q1228601,Q2455704,Q35409,P171,P105,P361
Q7838985,Q8676,Q5032419,Q1066198,P607,P1479,P1269
Q6916553,Q48015,Q23229,Q213474,P131,P150,P36
Q2783344,Q1520,Q214173,Q2842398,P131,P190,P1376
Q4667388,Q37049,Q972645,Q987,P166,P1027,P159
Q4894427,Q2305526,Q4960987,Q7070796,P54,P286,P19
Q261592,Q1342141,Q170305,Q83891,P22,P39,P1264
Q4411247,Q2783132,Q502732,Q137916,P19,P131,P47
Q11227153,Q293927,Q344490,Q35997,P19,P131,P36
Q6649936,Q5566190,Q1518413,Q1748,P155,P264,P159
Q5267206,Q712803,Q1792879,Q208139,P161,P19,P131
Q277506,Q8567,Q197335,Q3930,P1344,P543,P641
Q16680022,Q234246,Q40623,Q43411,P40,P20,P190
Q5559912,Q483954,Q2138253,Q16,P131,P47,P17
Q6834705,Q4927524,Q15620173,Q18621002,P735,P460,P1560
Q6753589,Q552850,Q174091,Q36378,P54,P159,P190
Q27915169,Q31920,Q868711,Q688615,P641,P2869,P360
Q4900869,Q837,Q2668355,Q42042,P17,P172,P140
Q4852521,Q668,Q315338,Q1837973,P17,P6,P39
Q892554,Q172771,Q595631,Q6038180,P137,P121,P176
Q7368788,Q842909,Q5465010,Q1439,P69,P527,P131
Q4656355,Q80137,Q2406502,Q48063,P50,P19,P131
Q1323625,Q13665,Q13727,Q492619,P131,P150,P36
Q15051792,Q302918,Q487738,Q68041,P131,P47,P36
Q4979141,Q8444,Q7630044,Q49088,P1344,P545,P69
Q16855833,Q1007,Q191384,Q320863,P17,P463,P361
Q16003815,Q1177810,Q8229,Q3772237,P734,P282,P2184
Q19881375,Q1415,Q506563,Q983769,P1001,P150,P36
Q16982202,Q5369,Q153024,Q2581,P641,P417,P841
Q19879313,Q7208229,Q8034303,Q128244,P175,P264,P740
Q686236,Q31,Q1065,Q219693,P495,P463,P527
Q876147,Q12689,Q700809,Q6454,P131,P150,P36
Q6812587,Q43,Q131293,Q188022,P27,P150,P36
Q98404,Q279579,Q20,Q725371,P20,P17,P2633
Q6708642,Q30,Q800,Q3369762,P17,P530,P463
Q7974457,Q1384,Q115182,Q210334,P131,P150,P138
Q4045036,Q4051884,Q5154871,Q2573393,P361,P156,P264
Q2018068,Q41590,Q1380594,Q152838,P50,P737,P69
Q7407333,Q8676,Q690462,Q480427,P607,P1479,P1620
Q3302207,Q2736,Q1381731,Q765734,P641,P2283,P1889
Q28223762,Q1455,Q21,Q171117,P641,P495,P163
Q593585,Q69657,Q1968,Q68926,P361,P3450,P527
Q693175,Q600381,Q8229,Q41670,P735,P282,P144
Q6683260,Q3123282,Q993904,Q342803,P161,P19,P190
Q6543696,Q29552,Q201712,Q737014,P102,P1142,P1387
Q5425713,Q253414,Q311250,Q188313,P361,P488,P19
Q5692689,Q7960521,Q4043197,Q23197,P156,P264,P159
Q17375223,Q232355,Q173545,Q44253,P131,P36,P190
Q18705941,Q30,Q6042084,Q31351948,P17,P150,P1365
Q2077283,Q989919,Q498024,Q497695,P159,P131,P47
Q7113395,Q380875,Q581526,Q2655856,P287,P800,P131
Q25849605,Q49236,Q200707,Q161454,P19,P190,P131
Q11650379,Q678,Q188072,Q1267314,P17,P163,P180
Q2667373,Q2516414,Q23330,Q5456754,P47,P131,P163
Q245465,Q469967,Q23482,Q1269245,P161,P19,P150
Q251623,Q173,Q502739,Q79462,P131,P150,P36
Q13559791,Q262,Q237164,Q244004,P17,P150,P36
Q3286639,Q73002,Q7812083,Q18697527,P466,P127,P735
Q2648949,Q502377,Q1020730,Q941023,P131,P36,P421
Q4571947,Q5369,Q153024,Q20384,P641,P417,P20
Q16897859,Q16556694,Q230003,Q171869,P39,P361,P418
Q7723379,Q239303,Q1204,Q484124,P195,P131,P150
Q3531686,Q1026827,Q5105452,Q65,P69,P1365,P131
Q7839859,Q1285105,Q768439,Q9573,P175,P19,P190
Q745163,Q668,Q69798,Q1128227,P17,P172,P2579
Q3572760,Q233937,Q7365461,Q25089,P175,P3373,P22
Q7535498,Q5083,Q12191,Q328077,P159,P190,P47
Q1326353,Q484344,Q30,Q1548588,P136,P495,P150
Q5326660,Q842902,Q502360,Q252214,P131,P47,P36
Q12315304,Q986435,Q490445,Q527527,P19,P190,P17
Q2684463,Q2051441,Q20518,Q20413,P131,P190,P47
Q4681674,Q408,Q34366,Q1074327,P17,P150,P163
Q2977163,Q17,Q1186410,Q7530126,P17,P832,P837
Q318589,Q183,Q1200,Q65109,P495,P150,P6
Q5811844,Q7685981,Q1279114,Q720059,P131,P361,P36
Q4800032,Q222344,Q590870,Q107478,P106,P425,P2184
Q1138750,Q712,Q1469153,Q5096845,P17,P1313,P1365
Q4681629,Q966896,Q16146675,Q2854,P171,P1889,P1750
Q3640308,Q48063,Q39121,Q82174,P131,P36,P190
Q27701446,Q6165330,Q6897022,Q8660,P57,P40,P19
Q5018948,Q668,Q555247,Q1641162,P17,P35,P39
Q171415,Q5536547,Q34006,Q6682727,P161,P20,P47
Q6949056,Q554104,Q554267,Q637708,P131,P47,P1889
Q5064840,Q599138,Q35409,Q36602,P171,P105,P361
Q1156050,Q7313,Q48,Q2001617,P20,P30,P2633
Q330411,Q22812982,Q1068487,Q20523659,P40,P735,P1560
Q17489726,Q219563,Q7896565,Q1223,P69,P355,P131
Q5492999,Q39,Q2717243,Q397,P27,P1546,P407
Q4945804,Q5290645,Q618045,Q128499,P57,P19,P190
Q974904,Q700455,Q1137515,Q14132,P54,P115,P466
Q631132,Q951571,Q118958,Q3893,P19,P361,P190
Q22004972,Q15242248,Q60,Q1294277,P485,P131,P206
Q11977594,Q73633,Q175386,Q958013,P361,P664,P488
Q1021587,Q183,Q7164,Q61,P495,P463,P159
Q6938538,Q615799,Q35409,Q36602,P171,P105,P361
Q39047715,Q38,Q1222,Q1056548,P495,P150,P6
Q11887980,Q90,Q235863,Q3019,P19,P417,P841
Q5041055,Q2124886,Q8007,Q6219636,P69,P138,P40
Q4738353,Q50615,Q57865,Q488398,P131,P150,P47
Q6160744,Q36,Q1061257,Q8880,P17,P2852,P790
Q1423677,Q36074,Q1965048,Q13365070,P131,P150,P36
Q2080507,Q645734,Q3480335,Q2156,P735,P460,P1750
Q5588380,Q668,Q332157,Q16556694,P17,P35,P39
Q106178,Q529853,Q124803,Q6102,P19,P47,P131
Q2140133,Q35,Q1874069,Q61668,P17,P6,P19
Q3329805,Q99,Q271601,Q774750,P131,P150,P36
Q5135770,Q2507292,Q61919,Q153969,P156,P162,P19
Q71201,Q497060,Q2970,Q2967,P20,P131,P47
Q49724,Q395793,Q1978751,Q108127,P740,P47,P131
Q49824,Q49820,Q58339,Q388207,P155,P136,P361
Q23541112,Q30,Q248452,Q40807,P27,P47,P85
Q20737547,Q294833,Q2829505,Q5304059,P735,P460,P1533
Q450551,Q184814,Q179126,Q271543,P135,P737,P26
Q1085395,Q2719590,Q2609050,Q190252,P131,P47,P421
Q918886,Q905759,Q3361,Q923496,P47,P131,P150
Q1675098,Q38,Q38882,Q4918,P17,P206,P361
Q1856162,Q584629,Q775147,Q182770,P54,P286,P1344
Q7737470,Q4872977,Q2164531,Q8341,P155,P264,P136
Q2158181,Q1093910,Q610626,Q1860,P69,P112,P1412
Q1948400,Q746413,Q998470,Q7306639,P123,P361,P355
Q3565758,Q499249,Q7411,Q7806656,P735,P407,P4132
Q6083428,Q43,Q43745,Q193445,P17,P150,P36
Q498265,Q316844,Q1953798,Q1321,P170,P734,P407
Q28076401,Q16556694,Q230003,Q171869,P39,P361,P418
Q7072093,Q1397,Q421956,Q1925015,P131,P150,P36
Q21951127,Q6223,Q6229,Q1030234,P921,P1552,P461
Q5274786,Q856140,Q3277113,Q741765,P54,P115,P131
Q5532835,Q1399294,Q838759,Q50054,P264,P159,P47
Q5647019,Q5165565,Q517787,Q7564115,P177,P403,P974
Q15587,Q10501,Q1835699,Q3058152,P1346,P551,P47
Q19668504,Q21578,Q49113,Q49088,P69,P463,P527
Q1871779,Q337586,Q337531,Q377066,P69,P156,P361
Q1357892,Q292691,Q15273450,Q9067,P735,P460,P407
Q4563853,Q171994,Q30974,Q1113714,P1346,P19,P47
Q6125270,Q659922,Q70635,Q65679,P19,P361,P47
Q202937,Q1278054,Q202454,Q500958,P20,P131,P47
Q1738583,Q2645657,Q8229,Q41670,P735,P282,P144
Q6573336,Q95074,Q215627,Q2395725,P360,P1074,P461
Q543278,Q49268,Q3750,Q317401,P19,P190,P361
Q4750413,Q482671,Q1554377,Q1860,P735,P460,P407
Q4877743,Q645889,Q40912,Q838121,P264,P112,P166
Q7998040,Q555052,Q985005,Q25989,P131,P1889,P421
Q15705227,Q1287630,Q8229,Q3772237,P734,P282,P2184
Q2084144,Q180231,Q184594,Q183551,P131,P47,P36
Q4834160,Q668,Q7768,Q9205,P27,P361,P37
Q757380,Q273071,Q372949,Q1530280,P171,P3512,P2283
Q16896558,Q20,Q2512993,Q105,P17,P832,P2894
Q5642820,Q126793,Q55638,Q55639,P452,P361,P155
Q6178926,Q4677161,Q2928,Q124,P735,P1750,P361
Q25465347,Q1070743,Q2654878,Q1561114,P175,P527,P735
Q826033,Q980,Q213963,Q896088,P131,P6,P1344
Q5090122,Q1069106,Q8229,Q3772237,P735,P282,P2184
Q1443787,Q167733,Q4769394,Q16877804,P69,P112,P734
Q22795,Q21379,Q2150573,Q21519,P47,P131,P150
Q7099648,Q1370,Q97,Q130818,P131,P1589,P138
Q3507309,Q244934,Q12661,Q659,P19,P131,P138
Q2433225,Q30,Q11816,Q466089,P17,P6,P463
Q7658053,Q31920,Q868711,Q688615,P641,P2869,P360
Q16157699,Q5,Q238372,Q1780478,P360,P1552,P460
Q6750600,Q1384,Q68467,Q1338233,P131,P206,P200
Q7443020,Q30,Q156418,Q1057542,P495,P530,P1366
Q1903872,Q11703653,Q8229,Q3772237,P734,P282,P2184
Q3487285,Q1019,Q423,Q494800,P17,P530,P6
Q706475,Q5325466,Q40478,Q12886,P69,P131,P190
Q3615759,Q159605,Q243521,Q586365,P19,P47,P190
Q304315,Q1617372,Q1782483,Q2221517,P47,P138,P974
Q1514714,Q484159,Q111904,Q983986,P131,P47,P36
Q7346989,Q82955,Q7163,Q1711347,P106,P425,P527
Q477901,Q215627,Q48277,Q290,P360,P1552,P1889
Q1109521,Q1727156,Q593333,Q1150821,P1376,P150,P47
Q20712232,Q30,Q1006,Q4413,P17,P530,P35
Q2740759,Q1018396,Q189952,Q504689,P1889,P131,P190
Q2391545,Q131127,Q192265,Q218,P131,P190,P17
Q7917514,Q854,Q6016023,Q2318,P17,P832,P837
Q7995713,Q506376,Q191479,Q4967196,P131,P138,P410
Q23016749,Q511806,Q79809,Q2972,P131,P36,P138
Q200133,Q4086,Q1104,Q4194,P190,P47,P706
Q7983690,Q2563703,Q1860,Q784975,P735,P407,P2184
Q28453190,Q7971641,Q14191432,Q219477,P69,P112,P106
Q5051956,Q505354,Q512686,Q986629,P131,P47,P36
Q4630262,Q5372,Q30,Q1384,P641,P495,P150
Q4926209,Q3561551,Q21452033,Q8229,P86,P734,P282
Q6346947,Q15440384,Q4855574,Q724,P84,P69,P131
Q12306374,Q16275207,Q7411,Q730,P735,P407,P17
Q1724763,Q183,Q41984,Q315972,P17,P463,P1037
Q346502,Q705079,Q2268455,Q4925932,P40,P735,P460
Q16861326,Q292691,Q2390,Q110,P735,P1750,P361
Q4709020,Q145,Q1404827,Q23090,P27,P1589,P131
Q7346787,Q4927937,Q2616,Q120,P735,P1750,P361
Q7790083,Q1225095,Q7174501,Q4917433,P39,P1308,P551
Q6369963,Q145,Q6723,Q1053705,P27,P421,P460
Q5606288,Q38903,Q47164,Q496072,P264,P131,P190
Q7301651,Q7895818,Q1494,Q6879217,P69,P131,P194
Q5565475,Q15720844,Q1713716,Q9083,P735,P460,P407
Q19891725,Q726994,Q843,Q134068,P361,P17,P6
Q17014060,Q214,Q159,Q1054702,P17,P530,P237
Q7320827,Q270532,Q6269240,Q11661,P69,P463,P101
Q7625702,Q2111117,Q2325935,Q443087,P131,P47,P36
Q17388517,Q668,Q57446,Q7238300,P27,P35,P735
Q11727201,Q528103,Q16557,Q526662,P175,P19,P163
Q5251462,Q79759,Q28754,Q2307419,P50,P800,P156
Q4175343,Q2280,Q92161,Q262521,P19,P190,P150
Q6094011,Q13955,Q2822268,Q4702149,P1412,P1018,P159
Q3474698,Q3086867,Q608207,Q111310,P161,P19,P131
Q7398136,Q843,Q889,Q473247,P17,P47,P35
Q14705904,Q1408,Q2335128,Q138311,P131,P1365,P36
Q4675507,Q2249919,Q935522,Q8229,P161,P735,P282
Q6804478,Q782687,Q104871,Q40831,P527,P1441,P136
Q7982079,Q2285982,Q622662,Q770899,P452,P361,P461
Q6115785,Q2604810,Q498024,Q502732,P20,P131,P47
Q4994633,Q3112410,Q35409,Q36602,P171,P105,P361
Q27317210,Q919207,Q919196,Q919065,P1344,P527,P156
Q6845159,Q556266,Q6723,Q1053705,P19,P421,P460
Q6039332,Q8249127,Q5400377,Q332668,P54,P115,P466
Q7842813,Q17003410,Q515924,Q6508561,P131,P138,P39
Q7711814,Q93346,Q311672,Q7358065,P175,P527,P358
Q1226556,Q1952033,Q3082622,Q748219,P69,P84,P607
Q16221643,Q1074673,Q787124,Q3522967,P54,P115,P127
Q20984146,Q1026555,Q1189,Q2746176,P1344,P1346,P511
Q1681735,Q131417,Q35409,Q36602,P171,P105,P361
Q11413860,Q120730,Q11648884,Q1533615,P19,P6,P734
